x, y, theta, stamp, 
-1.488060417869703, -1.774336106871761, -2.726733056736184, 430237000000, 
-1.49933367234271, -1.7793012330231992, -2.7266967382491507, 430339000000, 
-1.5103231242229054, -1.7841417883583806, -2.7266649393430704, 430441000000, 
-1.517527586563164, -1.7873153781168454, -2.7266444839837387, 430509000000, 
-1.528127560071444, -1.791985004210724, -2.726616697992547, 430611000000, 
-1.5384843114615625, -1.7965478212210575, -2.726591707522006, 430713000000, 
-1.5486040284761062, -1.801006523176997, -2.7265693839494762, 430815000000, 
-1.555250240058595, -1.8039349953077817, -2.7265561213408893, 430883000000, 
-1.5682093941125175, -1.8096453851407976, -2.7265303917788444, 431019000000, 
-1.5776855321341396, -1.8138212621444305, -2.7265132697382386, 431121000000, 
-1.5838898301867697, -1.8165554361044394, -2.726502319632943, 431189000000, 
-1.593006425699848, -1.8205731772728644, -2.726487921304348, 431291000000, 
-1.6019941577013908, -1.8245342915555351, -2.7264739615151106, 431393000000, 
-1.6107455567263822, -1.8283913800092917, -2.7264615955113247, 431495000000, 
-1.619287967209776, -1.8321564695656651, -2.726450610004584, 431597000000, 
-1.6276683948651782, -1.8358502584344096, -2.726440359448192, 431699000000, 
-1.6331551435305833, -1.8382686701966706, -2.726433766189423, 431767000000, 
-1.6412308808483884, -1.8418282794156877, -2.7264248303285803, 431869000000, 
-1.6491199553732052, -1.8453056812290867, -2.726416908454552, 431971000000, 
-1.6542964361979235, -1.8475874423938863, -2.726412149791119, 432039000000, 
-1.661844797030279, -1.850914766739954, -2.7264055938509464, 432141000000, 
-1.6692576680270639, -1.8541824489737315, -2.726400157114916, 432243000000, 
-1.6741281343693908, -1.8563294307351879, -2.7263962054019113, 432311000000, 
-1.6812418944325422, -1.859465331087698, -2.726391276977248, 432413000000, 
-1.6882385194578213, -1.8625496442536642, -2.7263865620107492, 432515000000, 
-1.695086582407003, -1.8655685110148812, -2.726382212593754, 432617000000, 
-1.6995540891753678, -1.8675379659286615, -2.726379587233494, 432685000000, 
-1.7083317982301087, -1.871407563716719, -2.726374609572755, 432821000000, 
-1.7126275370280273, -1.8733013264293952, -2.7263722170117415, 432889000000, 
-1.7189550261179747, -1.8760907930759931, -2.7263688579775014, 432991000000, 
-1.7251519103572253, -1.8788226929222458, -2.7263659223917616, 433093000000, 
-1.731218542590647, -1.8814971858665706, -2.7263632371516286, 433195000000, 
-1.737099305363821, -1.8840897710004854, -2.726361211884281, 433297000000, 
-1.7428661277485757, -1.8866321292858508, -2.7263591262455478, 433399000000, 
-1.7485102558613654, -1.8891204117377005, -2.7263572018761297, 433501000000, 
-1.7540342379458667, -1.8915557454532328, -2.7263553960096356, 433603000000, 
-1.7576518566037043, -1.8931506391875825, -2.7263542043948643, 433671000000, 
-1.7629826342257138, -1.8955008177298176, -2.7263525534964304, 433773000000, 
-1.7681998757583022, -1.897800949011302, -2.726351003725267, 433875000000, 
-1.7732980859134682, -1.9000486021790253, -2.726349532559153, 433977000000, 
-1.7766169024722898, -1.9015117748742953, -2.726348674071547, 434045000000, 
-1.7815170387906962, -1.9036721284185294, -2.7263477322039704, 434147000000, 
-1.7847360503856318, -1.9050913029604275, -2.7263470336752955, 434215000000, 
-1.7910035058991987, -1.9078544715244699, -2.726345728792317, 434351000000, 
-1.794065598702096, -1.9092044839844606, -2.7263451280223667, 434419000000, 
-1.800083055277118, -1.911857471314319, -2.7263440104334937, 434555000000, 
-1.8030360815711248, -1.9131593964629394, -2.7263432243951167, 434623000000, 
-1.807385032558115, -1.9150767566826643, -2.7263425369991863, 434725000000, 
-1.8116229606527887, -1.916945198557709, -2.726341918210619, 434827000000, 
-1.8157791808318948, -1.918777581335049, -2.726341304174493, 434929000000, 
-1.8198176749321957, -1.920558084090368, -2.7263406638975076, 435031000000, 
-1.8224692691395479, -1.921727149473095, -2.7263403350117597, 435099000000, 
-1.8263736474777277, -1.9234485127391143, -2.726339631325619, 435201000000, 
-1.8301889350369183, -1.9251306279317169, -2.7263391611271577, 435303000000, 
-1.8339168966799295, -1.9267742194762754, -2.7263387560050143, 435405000000, 
-1.8375538097798343, -1.9283776807118016, -2.7263383123098195, 435507000000, 
-1.8411225125295763, -1.929951101929862, -2.726337839583939, 435609000000, 
-1.843459435092328, -1.9309814078069023, -2.7263376535140904, 435677000000, 
-1.8469005496666913, -1.9324985433697583, -2.726337145595901, 435779000000, 
-1.85026419502912, -1.933981533841038, -2.726336731885178, 435881000000, 
-1.8535521425204053, -1.9354311535465996, -2.72633646230048, 435983000000, 
-1.8556957617752978, -1.9363762638469384, -2.7263362890771154, 436051000000, 
-1.8588653305909095, -1.9377736803231695, -2.72633589638603, 436153000000, 
-1.8619670183996766, -1.939141202853763, -2.726335566970265, 436255000000, 
-1.8650007142178504, -1.940478712292506, -2.7263352277572865, 436357000000, 
-1.8679591642393703, -1.9417830660535078, -2.726334939477953, 436459000000, 
-1.8698994523204293, -1.9426385144067388, -2.726334786487848, 436527000000, 
-1.8727563474677364, -1.9438981153003667, -2.7263344962323632, 436629000000, 
-1.8755513615610657, -1.945130391695161, -2.7263342557544448, 436731000000, 
-1.8773878287439818, -1.9459400827417415, -2.7263340540191794, 436799000000, 
-1.8800693384915073, -1.9471223416462915, -2.726333747798787, 436901000000, 
-1.882704341954927, -1.9482840775974197, -2.7263335134716282, 437003000000, 
-1.8844345401330784, -1.9490469073631074, -2.7263333751791494, 437071000000, 
-1.8877936141451415, -1.950527897461171, -2.7263331245599653, 437207000000, 
-1.8894427343169686, -1.9512549851227976, -2.726332915068904, 437275000000, 
-1.8918717838662367, -1.9523259309184977, -2.7263327408161238, 437377000000, 
-1.8942417916891345, -1.9533708519905832, -2.7263324651482415, 437479000000, 
-1.8965767049162996, -1.9544003069787423, -2.7263322450801444, 437581000000, 
-1.8988429128157873, -1.9553994670426451, -2.726332021635703, 437683000000, 
-1.901064792728551, -1.9563790666748007, -2.7263318409653885, 437785000000, 
-1.9025191550505172, -1.9570202854577614, -2.7263316573950678, 437853000000, 
-1.90466097827754, -1.957964606026893, -2.726331396235787, 437955000000, 
-1.9067557877347672, -1.9588881909577804, -2.7263311445921055, 438057000000, 
-1.9088044488795375, -1.9597914431629757, -2.7263309373163223, 438159000000, 
-1.9108027784404036, -1.9606724869023602, -2.7263308186761845, 438261000000, 
-1.9127620348427388, -1.9615363150719398, -2.7263306342360134, 438363000000, 
-1.9140443468471546, -1.9621016857073252, -2.726330393730401, 438431000000, 
-1.9159327199703415, -1.9629342533375325, -2.726330187999275, 438533000000, 
-1.9177797566241819, -1.9637486137157008, -2.7263300489568043, 438635000000, 
-1.9195861270065586, -1.9645450290839994, -2.7263298184504627, 438737000000, 
-1.9213482354205076, -1.965321931982325, -2.7263296140865374, 438839000000, 
-1.922504348820479, -1.9658316695408249, -2.7263294947339487, 438907000000, 
-1.9242067639429, -1.9665822497297942, -2.7263292607657386, 439009000000, 
-1.9258719026038318, -1.9673164016950875, -2.7263290279586982, 439111000000, 
-1.9275004196056515, -1.968034417836204, -2.726328896259215, 439213000000, 
-1.9290891497009461, -1.968734876675895, -2.726328650103983, 439315000000, 
-1.9301314933988858, -1.9691944454680337, -2.7263285799076895, 439383000000, 
-1.9316663804942629, -1.969871171723255, -2.726328401711007, 439485000000, 
-1.9331676168807925, -1.9705330672847385, -2.726328175458588, 439587000000, 
-1.934635843394094, -1.9711804081420603, -2.7263279714191175, 439689000000, 
-1.9355931361031875, -1.9716024746666971, -2.7263278782464817, 439757000000, 
-1.9370079735189039, -1.972226270129973, -2.7263276652888795, 439859000000, 
-1.9383918323735536, -1.9728364154423859, -2.7263274485649407, 439961000000, 
-1.9397452677315923, -1.9734331435450245, -2.726327274923757, 440063000000, 
-1.9410721732841938, -1.9740181721049554, -2.7263270496157546, 440165000000, 
-1.942366816524589, -1.9745889784613027, -2.7263268774344653, 440267000000, 
-1.9432141331158754, -1.9749625624132399, -2.7263267632121413, 440335000000, 
-1.944461783147664, -1.9755126506890675, -2.726326530108716, 440437000000, 
-1.945681993860086, -1.9760506435225234, -2.726326333078681, 440539000000, 
-1.9464833618458584, -1.9764039648655387, -2.726326225297353, 440607000000, 
-1.9480452571827, -1.9770926066169152, -2.7263259653146132, 440743000000, 
-1.948809112808514, -1.9774293919242463, -2.7263258371221597, 440811000000, 
-1.9499338090456846, -1.9779252712569146, -2.7263256359628603, 440913000000, 
-1.9510364288889384, -1.9784114169194325, -2.7263254513805166, 441015000000, 
-1.9521175820728494, -1.9788881026725018, -2.7263252719267355, 441117000000, 
-1.9528190264418879, -1.979197370476108, -2.7263251710928627, 441185000000, 
-1.954196143000283, -1.979804539404033, -2.726324920772432, 441321000000, 
-1.9548694957113162, -1.980101424827671, -2.7263247852681127, 441389000000, 
