x, y, th, stamp, 
-0.49968060851097107, -13.047118186950684, -1.6949537556006005, 1759176329027075815, 
-0.5016064643859863, -13.065291404724121, -1.6948429211775606, 1759176329065983630, 
-0.5054281949996948, -13.096902847290039, -1.693311399603507, 1759176329135996150, 
-0.5082418322563171, -13.118799209594727, -1.6933110316575892, 1759176329186549998, 
-0.5105209946632385, -13.136870384216309, -1.6933108531413732, 1759176329226028488, 
-0.5133592486381531, -13.159059524536133, -1.6939083778780804, 1759176329276064918, 
-0.5158608555793762, -13.181982040405273, -1.694634195841495, 1759176329326190080, 
-0.5187599658966064, -13.204229354858398, -1.6937828219033155, 1759176329377122714, 
-0.5212402939796448, -13.226384162902832, -1.6930892855438848, 1759176329427052966, 
-0.523479700088501, -13.244409561157227, -1.6925210792696366, 1759176329466064450, 
-0.5261242985725403, -13.266703605651855, -1.6925210792696366, 1759176329516530491, 
-0.5288581252098083, -13.28947639465332, -1.6921326056478854, 1759176329566141272, 
-0.5318777561187744, -13.316436767578125, -1.691571076130394, 1759176329627505571, 
-0.5347575545310974, -13.338794708251953, -1.690969586683329, 1759176329676503935, 
-0.5374217629432678, -13.361045837402344, -1.690969586683329, 1759176329726135869, 
-0.5402424931526184, -13.383343696594238, -1.692060305618606, 1759176329776009066, 
-0.5429443717002869, -13.406119346618652, -1.692833177568237, 1759176329828068708, 
-0.5453765988349915, -13.424409866333008, -1.6929626656739718, 1759176329865971141, 
-0.5479736328125, -13.446525573730469, -1.692335284036598, 1759176329916061121, 
-0.5507482290267944, -13.468927383422852, -1.691717942929011, 1759176329966441793, 
-0.5539301037788391, -13.495962142944336, -1.6912302848262875, 1759176330026293552, 
-0.5566197037696838, -13.518211364746094, -1.6912302848262875, 1759176330075982918, 
-0.5592401027679443, -13.540949821472168, -1.6905955740490588, 1759176330125972196, 
-0.5620388388633728, -13.563138961791992, -1.6895312054403089, 1759176330175995895, 
-0.564400315284729, -13.583633422851562, -1.6896229159510143, 1759176330222399495, 
-0.5678707957267761, -13.6126070022583, -1.6901799368809622, 1759176330285849924, 
