x, y, th, stamp, 
-0.9019516706466675, -16.31793975830078, 2.2180628978531893, 1759176504276228391, 
-0.9080410003662109, -16.309961318969727, 2.2429935701155594, 1759176504326071773, 
-0.9141411185264587, -16.302295684814453, 2.2683309082811167, 1759176504376061745, 
-0.9207440614700317, -16.294681549072266, 2.2944345771383685, 1759176504426107491, 
-0.927300214767456, -16.28730583190918, 2.319821303119087, 1759176504476457980, 
-0.9354952573776245, -16.278514862060547, 2.350589452708093, 1759176504536051931, 
-0.9425916075706482, -16.271602630615234, 2.3744667087824407, 1759176504585262991, 
-0.9496443271636963, -16.264633178710938, 2.4009131103878714, 1759176504636212743, 
-0.9553594589233398, -16.259368896484375, 2.4207951082408585, 1759176504676090032, 
-0.9629888534545898, -16.252859115600586, 2.4444886046056333, 1759176504726112891, 
-0.9704164266586304, -16.246444702148438, 2.469868123817153, 1759176504776065276, 
-0.9781702160835266, -16.240419387817383, 2.494004671048302, 1759176504825193670, 
-0.9859121441841125, -16.234434127807617, 2.5194211208563178, 1759176504876149642, 
-0.9958795309066772, -16.22747802734375, 2.54996934835069, 1759176504935855268, 
-1.0042706727981567, -16.221940994262695, 2.5755435338237516, 1759176504986275395, 
-1.0127116441726685, -16.216764450073242, 2.6004154194796087, 1759176505036460882, 
-1.0193120241165161, -16.21278953552246, 2.6204449740823064, 1759176505076113851, 
-1.028036117553711, -16.207887649536133, 2.645370017247013, 1759176505127096507, 
-1.0367027521133423, -16.203222274780273, 2.6699698451187195, 1759176505176087961, 
-1.0457253456115723, -16.198843002319336, 2.694246982975077, 1759176505226451261, 
-1.054755687713623, -16.19472885131836, 2.719108115205463, 1759176505276096338, 
-1.0622395277023315, -16.191389083862305, 2.739118311801875, 1759176505316174990, 
-1.075212836265564, -16.18629264831543, 2.774443640081213, 1759176505386448995, 
-1.084373950958252, -16.182863235473633, 2.800411726649088, 1759176505436205388, 
-1.091996669769287, -16.180240631103516, 2.8202510169767505, 1759176505476093170, 
-1.1015220880508423, -16.17706871032715, 2.845656591535246, 1759176505526491198, 
-1.111186146736145, -16.174283981323242, 2.869558106388179, 1759176505576101089, 
-1.1205499172210693, -16.171735763549805, 2.8940364983613374, 1759176505626248012, 
-1.1319811344146729, -16.169023513793945, 2.9230563734980692, 1759176505686098940, 
-1.1377902030944824, -16.167675018310547, 2.9379610853849396, 1759176505716329341, 
-1.147218942642212, -16.165771484375, 2.9630653738240302, 1759176505766367163, 
-1.160949468612671, -16.16343116760254, 2.9973909812973973, 1759176505836636639, 
-1.1688954830169678, -16.16228675842285, 3.0176351170121474, 1759176505876361249, 
-1.1787155866622925, -16.1612548828125, 3.043649434937375, 1759176505926440138, 
-1.188755750656128, -16.16031837463379, 3.0694746964046775, 1759176505976135710, 
-1.1985644102096558, -16.159727096557617, 3.0943648895588916, 1759176506026586559, 
-1.2086809873580933, -16.159343719482422, 3.119510174437043, 1759176506076071655, 
-1.2164732217788696, -16.159191131591797, 3.1398954391366383, 1759176506115977196, 
-1.2306002378463745, -16.15965461730957, -3.1088953028219772, 1759176506186251227, 
-1.2404217720031738, -16.16006851196289, -3.084073300109682, 1759176506235744974, 
-1.2486350536346436, -16.1605281829834, -3.0637056744404205, 1759176506277340687, 
-1.2585372924804688, -16.16153335571289, -3.039198392274056, 1759176506325817763, 
-1.2685599327087402, -16.162546157836914, -3.013508793909179, 1759176506376294357, 
-1.2781434059143066, -16.163957595825195, -2.988751636707999, 1759176506426609021, 
-1.2881500720977783, -16.165695190429688, -2.9630034152247027, 1759176506475741061, 
-1.2960219383239746, -16.167098999023438, -2.9430227216354683, 1759176506516325251, 
-1.3096277713775635, -16.170181274414062, -2.909269627326856, 1759176506586550864, 
-1.3191956281661987, -16.172767639160156, -2.884997124676816, 1759176506636203342, 
-1.3270330429077148, -16.175031661987305, -2.8653176072331257, 1759176506676273259, 
-1.3365672826766968, -16.177900314331055, -2.8397331248918425, 1759176506726342907, 
-1.3458627462387085, -16.180944442749023, -2.8151166564497534, 1759176506776165474, 
-1.3553366661071777, -16.184192657470703, -2.7889536894128866, 1759176506826118972, 
-1.363978624343872, -16.18760108947754, -2.764814588221687, 1759176506875449589, 
-1.3728182315826416, -16.191286087036133, -2.740880539669073, 1759176506920457309, 
-1.3840864896774292, -16.196319580078125, -2.709571353084157, 1759176506982117832, 
-1.3933249711990356, -16.200586318969727, -2.684520650915594, 1759176507033480399, 
-1.401824712753296, -16.20482063293457, -2.661755069549158, 1759176507080119352, 
-1.4107301235198975, -16.209548950195312, -2.6372074525397804, 1759176507131101337, 
-1.4177606105804443, -16.2135066986084, -2.6170679903252534, 1759176507172108146, 
-1.4262300729751587, -16.21857261657715, -2.5928344637059566, 1759176507221553538, 
-1.43805992603302, -16.225934982299805, -2.5568609058020564, 1759176507291474886, 
-1.4430890083312988, -16.229360580444336, -2.5422447299893216, 1759176507321262673, 
-1.4528899192810059, -16.236021041870117, -2.511977382201849, 1759176507381203484, 
-1.460872769355774, -16.242156982421875, -2.4875979099464334, 1759176507431164999, 
-1.468604564666748, -16.24811553955078, -2.4632369184044585, 1759176507481134590, 
-1.4764530658721924, -16.254358291625977, -2.4378640489783185, 1759176507531258483, 
-1.4821619987487793, -16.259422302246094, -2.4179952767274893, 1759176507571107746, 
-1.489807367324829, -16.266096115112305, -2.3931691034737352, 1759176507621097184, 
-1.4970321655273438, -16.272876739501953, -2.368143966471589, 1759176507671533650, 
-1.5055242776870728, -16.28129768371582, -2.3382367195511673, 1759176507730718025, 
-1.512315273284912, -16.28843116760254, -2.3128461492949093, 1759176507781622226, 
-1.5191560983657837, -16.296056747436523, -2.287011708456769, 1759176507831534457, 
-1.5255382061004639, -16.303394317626953, -2.2622886492912224, 1759176507881113946, 
-1.5319697856903076, -16.311147689819336, -2.2372910332877716, 1759176507931212297, 
-1.5367740392684937, -16.317386627197266, -2.2173352028657365, 1759176507971131780, 
-1.5433413982391357, -16.326107025146484, -2.190423208575855, 1759176508026211414, 
-1.548506259918213, -16.333383560180664, -2.167561966820729, 1759176508072255813, 
-1.5556178092956543, -16.343936920166016, -2.1348871942439147, 1759176508136413427, 
-1.5610156059265137, -16.352529525756836, -2.109594807578644, 1759176508187377196, 
-1.5656852722167969, -16.360445022583008, -2.086854779488741, 1759176508232166047, 
-1.5699517726898193, -16.36794090270996, -2.064706199434075, 1759176508276106194, 
-1.5745201110839844, -16.376707077026367, -2.0397019861979624, 1759176508326273464, 
-1.5789742469787598, -16.385448455810547, -2.0150128409866337, 1759176508376148376, 
-1.5831907987594604, -16.39446449279785, -1.9902274177413848, 1759176508426093842, 
-1.5870695114135742, -16.402812957763672, -1.9666347139510676, 1759176508472184859, 
-1.591750144958496, -16.414520263671875, -1.935299609167924, 1759176508536692162, 
-1.5953608751296997, -16.42371368408203, -1.9095219636261498, 1759176508587167622, 
-1.597372055053711, -16.429401397705078, -1.89462159137868, 1759176508616490810, 
-1.601072072982788, -16.44083595275879, -1.8660096321145447, 1759176508676121040, 
-1.6039917469024658, -16.450103759765625, -1.840581092009603, 1759176508726572181, 
-1.6066197156906128, -16.45975685119629, -1.8154708538150066, 1759176508776111089, 
-1.609160304069519, -16.469560623168945, -1.7898607829412296, 1759176508827514000, 
-1.61114501953125, -16.478612899780273, -1.7664242623540962, 1759176508873229700, 
-1.6133099794387817, -16.49090003967285, -1.7351207868832412, 1759176508935943761, 
-1.614363670349121, -16.496858596801758, -1.7202188952768416, 1759176508966551697, 
-1.6162340641021729, -16.51004409790039, -1.6893158515752742, 1759176509033305883, 
-1.6172826290130615, -16.51858901977539, -1.6678116876854128, 1759176509076165594, 
-1.6181079149246216, -16.527973175048828, -1.6413569742418308, 1759176509126113897, 
-1.6186120510101318, -16.53769874572754, -1.6163361614187939, 1759176509176129607, 
-1.6190907955169678, -16.547271728515625, -1.5930088225508217, 1759176509224362595, 
-1.6193444728851318, -16.557104110717773, -1.5676720958966857, 1759176509274496858, 
-1.6191703081130981, -16.569150924682617, -1.5366642296485113, 1759176509335851798, 
-1.6188267469406128, -16.57872772216797, -1.5132357338117155, 1759176509384284568, 
-1.6182942390441895, -16.58855438232422, -1.4882135260860438, 1759176509434178665, 
-1.617607831954956, -16.59670639038086, -1.4679124379485804, 1759176509476352568, 
-1.6167094707489014, -16.60671043395996, -1.443166268054346, 1759176509526144070, 
-1.61528480052948, -16.616554260253906, -1.418605271528699, 1759176509576152975, 
-1.6139761209487915, -16.62578010559082, -1.3942743564114024, 1759176509624171968, 
-1.611806035041809, -16.637956619262695, -1.3628508196522213, 1759176509685794835, 
-1.6106351613998413, -16.643779754638672, -1.3476510350884046, 1759176509716335651, 
-1.6084098815917969, -16.65357780456543, -1.3229498518097862, 1759176509766216340, 
-1.6058645248413086, -16.662960052490234, -1.2968827857087972, 1759176509817160333, 
-1.6027337312698364, -16.674179077148438, -1.2660721549271037, 1759176509876149635, 
-1.599718689918518, -16.683671951293945, -1.2413316687355134, 1759176509927149956, 
-1.5964277982711792, -16.693147659301758, -1.216042675972606, 1759176509978218891, 
-1.593245029449463, -16.70172882080078, -1.1925554100302052, 1759176510025636051, 
-1.5894402265548706, -16.711057662963867, -1.1678600728706048, 1759176510075200448, 
-1.5861996412277222, -16.718400955200195, -1.147288282578324, 1759176510117656091, 
-1.5803107023239136, -16.730693817138672, -1.1120721746765274, 1759176510186300855, 
-1.577652096748352, -16.73615264892578, -1.0964899734618967, 1759176510216705709, 
-1.572157382965088, -16.746591567993164, -1.0670118586863513, 1759176510276143106, 
-1.5673491954803467, -16.755516052246094, -1.0414213530356986, 1759176510328201991, 
-1.5621377229690552, -16.763864517211914, -1.0170843101494698, 1759176510376123995, 
-1.5567458868026733, -16.772367477416992, -0.992348234720676, 1759176510426679633, 
-1.55145263671875, -16.78054428100586, -0.967002090143852, 1759176510476567032, 
-1.54439377784729, -16.790523529052734, -0.9380935468271243, 1759176510536535571, 
-1.5384421348571777, -16.7984561920166, -0.9136346333312958, 1759176510586016605, 
-1.5322294235229492, -16.806346893310547, -0.888865017407384, 1759176510636291568, 
-1.5272375345230103, -16.812389373779297, -0.8676408697755709, 1759176510676137205, 
-1.5206636190414429, -16.820241928100586, -0.8418574393808153, 1759176510726165408, 
-1.5141938924789429, -16.82737159729004, -0.8172202809896898, 1759176510776122630, 
-1.5072909593582153, -16.83458137512207, -0.7924696794445102, 1759176510826143184, 
-1.5005308389663696, -16.84145736694336, -0.7680031964569212, 1759176510876474134, 
-1.494749665260315, -16.84691619873047, -0.7481984064584406, 1759176510916144062, 
-1.4844990968704224, -16.856164932250977, -0.7137868735389229, 1759176510985851502, 
-1.4799548387527466, -16.860198974609375, -0.6984813857623173, 1759176511016277399, 
-1.4708352088928223, -16.867538452148438, -0.6682345765853418, 1759176511076154598, 
-1.4627913236618042, -16.873842239379883, -0.6426740621796145, 1759176511127146624, 
-1.4548611640930176, -16.87961769104004, -0.617755848682494, 1759176511176171383, 
-1.4466207027435303, -16.88532257080078, -0.5930934656932944, 1759176511226394531, 
-1.438433051109314, -16.890670776367188, -0.5683819556930765, 1759176511276195517, 
-1.4315348863601685, -16.895042419433594, -0.5481328710815662, 1759176511316327649, 
-1.4195339679718018, -16.902019500732422, -0.5132847512806485, 1759176511386179613, 
-1.4110687971115112, -16.906721115112305, -0.48868898384231085, 1759176511436621775, 
-1.4052542448043823, -16.909738540649414, -0.47175832752315544, 1759176511476155391, 
-1.400198221206665, -16.912446975708008, -0.4561905449940349, 1759176511526332076, 
-1.3965814113616943, -16.914091110229492, -0.4456357852568758, 1759176511576388244, 
-1.3946861028671265, -16.915178298950195, -0.43854085791248415, 1759176511626421439, 
-1.3944002389907837, -16.91539764404297, -0.4370944046747876, 1759176511686337178, 
-1.3945693969726562, -16.915340423583984, -0.4370944046747876, 1759176511736162501, 
-1.3921809196472168, -16.916248321533203, -0.43070097809549857, 1759176511786065563, 
-1.3898777961730957, -16.917158126831055, -0.42509179577084194, 1759176511816045549, 
-1.3832346200942993, -16.92025375366211, -0.40737865708391224, 1759176511877265024, 
-1.3764318227767944, -16.92302131652832, -0.38924556318586884, 1759176511926208332, 
-1.3678195476531982, -16.926544189453125, -0.3669777679987518, 1759176511976128742, 
-1.3576679229736328, -16.930194854736328, -0.34064391606504046, 1759176512026685198, 
-1.3479483127593994, -16.933523178100586, -0.31386093637418716, 1759176512076484249, 
-1.3366543054580688, -16.937047958374023, -0.28478624299746963, 1759176512136170149, 
-1.327024221420288, -16.939632415771484, -0.25959437864100987, 1759176512186315245, 
-1.317335844039917, -16.94196891784668, -0.2341137310203895, 1759176512236407819, 
-1.3093822002410889, -16.943870544433594, -0.21374268700715132, 1759176512277455991, 
-1.2997158765792847, -16.945846557617188, -0.18918410219773363, 1759176512326357757, 
-1.2899197340011597, -16.947607040405273, -0.1646295392845221, 1759176512376209885, 
-1.2799656391143799, -16.94924545288086, -0.13969068833906698, 1759176512425917924, 
-1.2677174806594849, -16.950725555419922, -0.11000484313319316, 1759176512487570450, 
-1.2580770254135132, -16.951631546020508, -0.08529659561916692, 1759176512536395070, 
-1.2481775283813477, -16.952350616455078, -0.059498957732932845, 1759176512586244381, 
-1.2382839918136597, -16.952674865722656, -0.03481019163371549, 1759176512635837835, 
-1.2301349639892578, -16.953018188476562, -0.014581697741172786, 1759176512678112260, 
-1.22030508518219, -16.9527645111084, 0.00885469206230787, 1759176512726488090, 
-1.2100751399993896, -16.952377319335938, 0.034494095236418346, 1759176512777575574, 
-1.200290322303772, -16.951858520507812, 0.05964516237368893, 1759176512826551938, 
-1.188391089439392, -16.95090103149414, 0.09029174453713584, 1759176512886567270, 
-1.1824053525924683, -16.950368881225586, 0.10551335508330378, 1759176512916137992, 
-1.1685575246810913, -16.948646545410156, 0.13967709905960507, 1759176512986295284, 
-1.1587334871292114, -16.9471378326416, 0.16392784621559056, 1759176513037124831, 
-1.1508735418319702, -16.945701599121094, 0.18315219020517334, 1759176513076320661, 
-1.141420841217041, -16.943740844726562, 0.20832363339133608, 1759176513126487011, 
-1.1315925121307373, -16.941579818725586, 0.23286802800692527, 1759176513176168343, 
-1.121791124343872, -16.9392032623291, 0.25846978530688625, 1759176513226167070, 
-1.1122632026672363, -16.936437606811523, 0.2835277214548171, 1759176513275947580, 
-1.104529619216919, -16.934249877929688, 0.3042018513631808, 1759176513316335791, 
-1.0911833047866821, -16.929643630981445, 0.3392436180653705, 1759176513386334238, 
-1.0817012786865234, -16.92613410949707, 0.3638910615566, 1759176513436327442, 
-1.074262261390686, -16.92316246032715, 0.38358896420789745, 1759176513476294631, 
-1.0652289390563965, -16.91941261291504, 0.409294979458881, 1759176513526155221, 
-1.0561931133270264, -16.915283203125, 0.4333889905643066, 1759176513576289838, 
-1.0471998453140259, -16.91091537475586, 0.4582001304544332, 1759176513626571177, 
-1.038588047027588, -16.90638542175293, 0.4843849980039782, 1759176513677594106, 
-1.0313611030578613, -16.902233123779297, 0.5035860605944744, 1759176513716172916, 
-1.019191026687622, -16.895336151123047, 0.5386109342486047, 1759176513786207651, 
-1.0106472969055176, -16.89019012451172, 0.5645101278532713, 1759176513838321941, 
-1.004128336906433, -16.88602638244629, 0.5835294237939029, 1759176513876279714, 
-0.995873212814331, -16.880340576171875, 0.6087767571104041, 1759176513926193227, 
-0.9878811240196228, -16.874713897705078, 0.6338562973297482, 1759176513976190594, 
-0.9797167181968689, -16.86870574951172, 0.6574194521471873, 1759176514026238319, 
-0.9726158380508423, -16.86315155029297, 0.6794068364666608, 1759176514071723460, 
-0.9626216888427734, -16.855131149291992, 0.7123109048438014, 1759176514136149447, 
-0.9550691246986389, -16.848608016967773, 0.7376978718629953, 1759176514186268017, 
-0.948226273059845, -16.842369079589844, 0.7613740710614983, 1759176514232534253, 
-0.9419656991958618, -16.836414337158203, 0.7835848105634006, 1759176514276202844, 
-0.9347699284553528, -16.82914161682129, 0.8085806524648161, 1759176514326238632, 
-0.9280274510383606, -16.822053909301758, 0.8338624662486817, 1759176514376180001, 
-0.9214975237846375, -16.814619064331055, 0.8589883908837691, 1759176514426326236, 
-0.9135595560073853, -16.805418014526367, 0.8898062638642829, 1759176514487702213, 
-0.9075254201889038, -16.797876358032227, 0.9132113708678502, 1759176514536010150, 
-0.9039799571037292, -16.793209075927734, 0.9277511444441595, 1759176514566221334, 
-0.8962048292160034, -16.78233528137207, 0.9612741852547142, 1759176514633242857, 
-0.8914408683776855, -16.775386810302734, 0.9830474802367615, 1759176514676194022, 
-0.8858301043510437, -16.766878128051758, 1.008045541102057, 1759176514726193462, 
-0.880584716796875, -16.758405685424805, 1.0328245349704142, 1759176514776167948, 
-0.8754991888999939, -16.74995994567871, 1.0581559741658015, 1759176514827211312, 
