x, y, th, stamp, 
-0.8233505487442017, -17.35822296142578, -0.15771615932150368, 1759176658733794754, 
-0.8038612008094788, -17.361122131347656, -0.1294480322342111, 1759176658783873849, 
-0.7845554351806641, -17.363771438598633, -0.10180048572857171, 1759176658834291657, 
-0.7652763724327087, -17.36551856994629, -0.07501130420357878, 1759176658883944153, 
-0.7496912479400635, -17.36678695678711, -0.05291974349627856, 1759176658923961101, 
-0.7302646040916443, -17.36768341064453, -0.02578803010739347, 1759176658974058986, 
-0.710527241230011, -17.367961883544922, 0.004155662416309053, 1759176659024444676, 
-0.6911156177520752, -17.367820739746094, 0.03395567511857785, 1759176659073916324, 
-0.6714394092559814, -17.366971969604492, 0.06234107651310465, 1759176659124001889, 
-0.6476349830627441, -17.36512565612793, 0.09642393939619569, 1759176659183812310, 
